Time,Z,X,Y
306.97,2.941208,7.344117,-0.949369
306.98,2.990564,7.290659,-0.920694
306.99,2.987188,7.272981,-0.917171
307,2.914122,7.400804,-0.906003
307.01,2.961259,7.325807,-0.943979
307.02,2.993386,7.261225,-0.909288
307.03,2.967145,7.293038,-0.932019
307.04,2.969342,7.276814,-0.915933
307.05,2.940442,7.393935,-0.899118
307.06,2.947939,7.363258,-0.872086
307.07,2.974181,7.284585,-0.918582
307.08,2.971962,7.282737,-0.922281
307.09,2.974303,7.307527,-0.919804
307.1,2.939559,7.405736,-0.89734
307.11,2.967917,7.277992,-0.918979
307.12,2.967928,7.290524,-0.923087
307.13,2.97935,7.287301,-0.919891
307.14,2.974117,7.257534,-0.910372
307.15,2.963345,7.265011,-0.918208
307.16,2.987697,7.258299,-0.909677
307.17,2.961937,7.280059,-0.949515
307.18,2.983035,7.259695,-0.912737
307.19,2.987927,7.255622,-0.908256
307.2,2.945054,7.34511,-0.900293
307.21,2.934441,7.378847,-0.910023
307.22,2.964057,7.291754,-0.948574
307.23,2.987112,7.284683,-0.908783
307.24,2.985445,7.277208,-0.91292
307.25,2.98809,7.265022,-0.91722
307.26,2.961336,7.315184,-0.949366
307.27,2.964092,7.314554,-0.956025
307.28,2.974484,7.298269,-0.947996
307.29,2.978763,7.268824,-0.928606
307.3,2.981308,7.258288,-0.921484
307.31,2.963316,7.315786,-0.948537
307.32,2.935627,7.381894,-0.905477
307.33,2.964607,7.287488,-0.950951
307.34,2.964206,7.306488,-0.952138
307.35,2.980604,7.294494,-0.919498
307.36,2.977441,7.279306,-0.923627
307.37,2.974548,7.264645,-0.920568
307.38,2.958757,7.294096,-0.952583
307.39,2.985054,7.286671,-0.920258
307.4,2.98385,7.242644,-0.909181
307.41,2.986497,7.236537,-0.909757
307.42,2.97901,7.25343,-0.923193
307.43,2.981262,7.23099,-0.914039
307.44,2.966842,7.26361,-0.954836
307.45,2.968275,7.306268,-0.865243
307.46,2.97449,7.306022,-0.864756
307.47,3.006461,7.214174,-0.91886
307.48,3.010417,7.196037,-0.922067
307.49,3.016183,7.209311,-0.916291
307.5,3.015025,7.22495,-0.916114
307.51,3.0187,7.212712,-0.916279
307.52,3.039225,7.18382,-0.97779
307.53,3.016382,7.205107,-0.920471
307.54,2.979955,7.313396,-0.903692
307.55,2.973161,7.293843,-0.901908
307.56,3.013866,7.169525,-0.911864
307.57,3.01662,7.181791,-0.916331
307.58,2.997694,7.276124,-0.868178
307.59,2.977953,7.311703,-0.9028
307.6,2.993268,7.228271,-0.952976
307.61,2.975625,7.309853,-0.893344
307.62,3.012924,7.209678,-0.912188
307.63,2.991155,7.281356,-0.861693
307.64,2.993219,7.226561,-0.951162
307.65,2.992189,7.231472,-0.946165
307.66,2.977804,7.318817,-0.891094
307.67,3.01884,7.208596,-0.908503
307.68,2.914217,7.271623,-0.909498
307.69,2.418713,6.995024,-0.904065
307.7,1.523114,6.258013,-0.781483
307.71,1.075761,4.70908,-0.736388
307.72,1.14259,2.843582,-0.461389
307.73,2.115631,1.740289,-0.254507
307.74,3.178801,0.434353,-0.050405
307.75,4.276936,-1.037772,0.226031
307.76,5.053472,-2.127705,0.451414
307.77,5.090528,-2.728839,0.602755
307.78,4.539175,-2.754142,0.435924
307.79,4.090729,-2.687617,0.35658
307.8,4.148462,-2.523356,0.414767
307.81,4.586039,-2.122969,0.404402
307.82,4.926036,-2.123828,0.392862
307.83,5.099943,-1.995081,0.438038
307.84,5.148837,-1.843222,0.416339
307.85,5.162084,-1.855149,0.41848
307.86,5.108343,-1.974285,0.509575
307.87,5.182345,-1.707065,0.413125
307.88,5.220409,-1.687088,0.437235
307.89,5.233003,-1.713188,0.443687
307.9,5.10018,-1.905879,0.399891
307.91,5.113237,-1.889869,0.409316
307.92,5.161631,-1.927955,0.425957
307.93,5.211509,-1.701188,0.431154
307.94,5.079224,-1.920525,0.485819
307.95,5.134763,-1.904865,0.412528
307.96,5.106733,-1.907523,0.484972
307.97,5.078765,-1.924299,0.487642
307.98,5.125353,-1.906518,0.414548
307.99,5.133877,-1.890224,0.403979
308,5.094168,-1.921192,0.491216
308.01,5.102613,-1.918813,0.49592
308.02,5.185593,-1.758041,0.449447
308.03,5.122771,-1.895571,0.407512
308.04,5.126044,-1.897686,0.408449
308.05,5.219668,-1.69137,0.427968
308.06,5.105062,-1.902166,0.492558
308.07,5.226004,-1.703641,0.43961
308.08,5.225177,-1.711532,0.434782
308.09,5.263722,-1.743004,0.450439
308.1,5.276271,-1.741937,0.456804
308.11,5.267207,-1.738182,0.456162
308.12,5.269898,-1.74199,0.459755
308.13,5.277496,-1.743575,0.461261
308.14,5.169413,-1.947825,0.431494
308.15,5.264165,-1.763011,0.45754
308.16,5.26987,-1.763174,0.464142
308.17,5.293198,-1.788243,0.442155
308.18,5.269033,-1.753482,0.464811
308.19,5.173825,-1.960637,0.43318
308.2,5.159348,-1.926704,0.420931
308.21,5.178735,-1.964633,0.435395
308.22,5.206355,-2.011222,0.437266
308.23,5.168062,-1.984737,0.514819
308.24,5.179236,-1.991959,0.51941
308.25,5.308404,-1.785549,0.466806
308.26,5.201224,-2.003777,0.525997
308.27,5.224905,-2.063183,0.528364
308.28,5.221841,-2.056764,0.526061
308.29,5.198937,-2.035619,0.531569
308.3,5.209834,-2.019742,0.527146
308.31,5.20523,-2.012416,0.527072
308.32,5.222157,-2.030494,0.534425
308.33,5.221776,-2.046209,0.544399
308.34,5.242937,-2.047145,0.543972
308.35,5.23935,-2.064435,0.553928
308.36,5.244062,-2.053448,0.554394
308.37,5.246516,-2.056227,0.557052
308.38,5.245977,-2.061685,0.560417
308.39,5.23597,-2.075616,0.553326
308.4,5.231555,-2.080569,0.548881
308.41,5.227127,-2.086601,0.551282
308.42,5.235083,-2.079857,0.560558
308.43,5.237055,-2.077888,0.556181
308.44,5.238437,-2.072314,0.545862
308.45,5.235112,-2.072829,0.540697
308.46,5.231494,-2.075873,0.544009
308.47,5.348176,-1.86165,0.50028
308.48,5.378158,-1.887114,0.472393
308.49,5.361635,-1.849072,0.495411
308.5,5.35347,-1.864751,0.497598
308.51,5.232811,-2.077087,0.551664
308.52,5.253513,-2.127921,0.552649
308.53,5.249609,-2.12839,0.549357
308.54,5.228777,-2.091172,0.552636
308.55,5.228348,-2.096349,0.551738
308.56,5.229712,-2.090765,0.552129
308.57,5.251736,-2.133497,0.549289
308.58,5.250847,-2.138577,0.554182
308.59,5.378268,-1.915839,0.479224
308.6,5.23068,-2.095246,0.547501
308.61,5.238019,-2.080196,0.54184
308.62,5.234535,-2.089125,0.554036
308.63,5.378025,-1.896563,0.471682
308.64,5.25337,-2.132413,0.550942
308.65,5.252656,-2.135385,0.544771
308.66,5.232253,-2.086172,0.547995
308.67,5.236834,-2.080749,0.554496
308.68,5.376473,-1.889343,0.469255
308.69,5.233657,-2.084003,0.554357
308.7,5.231152,-2.085487,0.547762
308.71,5.24016,-2.07948,0.537849
308.72,5.233598,-2.090756,0.546526
308.73,5.234483,-2.086177,0.55297
308.74,5.355643,-1.85417,0.50173
308.75,5.234192,-2.084488,0.558938
308.76,5.237881,-2.079939,0.552047
308.77,5.234775,-2.08096,0.556368
308.78,5.234165,-2.092818,0.559552
308.79,5.235417,-2.093359,0.554893
308.8,5.238288,-2.086235,0.552457
308.81,5.234007,-2.094813,0.553423
308.82,5.233553,-2.082996,0.557508
308.83,5.23398,-2.086843,0.5497
308.84,5.236113,-2.089209,0.552521
308.85,5.235002,-2.080786,0.551389
308.86,5.356668,-1.862244,0.502898
308.87,5.234828,-2.085517,0.554886
308.88,5.233969,-2.079117,0.550594
308.89,5.238433,-2.086849,0.553386
308.9,5.236577,-2.080809,0.55308
308.91,5.234779,-2.079119,0.551214
308.92,5.236048,-2.08484,0.55437
308.93,5.232866,-2.084255,0.552252
308.94,5.256563,-2.132623,0.550313
308.95,5.2526,-2.136256,0.544943
308.96,5.233331,-2.091723,0.55003
308.97,5.259389,-2.123248,0.539296
308.98,5.236257,-2.085257,0.541418
308.99,5.235999,-2.084678,0.541276
309,5.232503,-2.092963,0.549715
309.01,5.251699,-2.136492,0.547465
309.02,5.37095,-1.922482,0.475669
309.03,4.883486,-1.99354,0.378807
309.04,3.444063,-1.418825,0.1369
309.05,1.389013,-0.410352,-0.254203
309.06,-0.333624,1.07749,-0.506961
309.07,-1.0852,2.820048,-0.694038
309.08,-0.657321,4.617742,-0.782293
309.09,0.599319,5.313706,-0.705219
309.1,1.994219,5.466467,-0.680567
309.11,2.632687,5.304784,-0.624958
309.12,3.018805,5.128043,-0.685664
309.13,3.383974,5.152938,-0.575748
309.14,3.368428,5.173373,-0.590233
309.15,2.885698,5.24398,-0.648398
309.16,2.339449,5.1883,-0.6731
309.17,2.028114,5.306536,-0.657593
309.18,1.8645,5.452911,-0.713886
309.19,1.889445,5.447539,-0.709645
309.2,2.034349,5.342679,-0.66786
309.21,2.16394,5.352271,-0.68257
309.22,2.264472,5.354116,-0.673016
309.23,2.253252,5.299152,-0.654634
309.24,2.201411,5.325317,-0.672621
309.25,2.234789,5.348699,-0.678324
309.26,2.264174,5.328047,-0.665953
309.27,2.229172,5.337479,-0.671452
309.28,2.215176,5.331622,-0.669579
309.29,2.244834,5.309491,-0.660678
309.3,2.240063,5.330318,-0.671455
309.31,2.215176,5.330667,-0.668313
309.32,2.227488,5.299102,-0.651518
309.33,2.234195,5.318955,-0.659149
309.34,2.224201,5.317245,-0.667545
309.35,2.229061,5.305278,-0.665217
309.36,2.239368,5.323248,-0.673939
309.37,2.235714,5.332395,-0.672875
309.38,2.256787,5.264616,-0.623014
309.39,2.225929,5.312244,-0.673978
309.4,2.227881,5.316188,-0.676004
309.41,2.240175,5.318487,-0.667645
309.42,2.233676,5.335164,-0.667899
309.43,2.230905,5.339795,-0.66817
309.44,2.238871,5.333281,-0.66862
309.45,2.228787,5.325407,-0.674992
309.46,2.230357,5.33183,-0.673339
309.47,2.242499,5.335212,-0.669227
309.48,2.237519,5.336655,-0.665622
309.49,2.237973,5.339818,-0.665716
309.5,2.242806,5.332224,-0.67161
309.51,2.235851,5.325174,-0.674426
309.52,2.241061,5.335296,-0.668966
309.53,2.250457,5.335724,-0.664552
309.54,2.251587,5.333167,-0.665417
309.55,2.25423,5.326821,-0.66665
309.56,2.250842,5.330486,-0.67045
309.57,2.2525,5.332937,-0.669764
309.58,2.252268,5.32916,-0.662406
309.59,2.257522,5.328293,-0.661671
309.6,2.258868,5.328695,-0.666917
309.61,2.257079,5.310647,-0.663739
309.62,2.261773,5.310957,-0.667914
309.63,2.238237,5.254257,-0.671164
309.64,2.26556,5.304416,-0.663786
309.65,2.268511,5.307915,-0.671397
309.66,2.271279,5.30751,-0.665747
309.67,2.237957,5.26014,-0.672339
309.68,2.242986,5.25799,-0.670006
309.69,2.270262,5.31645,-0.669054
309.7,2.272147,5.316908,-0.663705
309.71,2.247122,5.27241,-0.668349
309.72,2.273563,5.319489,-0.661773
309.73,2.24638,5.262101,-0.665881
309.74,2.234364,5.269086,-0.658323
309.75,2.143887,5.605024,-0.665463
309.76,2.372269,6.344702,-0.724584
309.77,2.992325,7.285448,-0.895074
309.78,3.829964,8.105454,-1.022984
309.79,4.57833,8.559622,-1.075605
309.8,4.959291,8.646987,-1.050878
309.81,4.859101,8.55469,-1.046235
309.82,4.607616,8.127747,-1.091153
309.83,4.520962,7.729195,-0.951072
309.84,4.572656,7.6058,-0.890019
309.85,4.596624,7.750896,-0.913455
309.86,4.588912,8.030765,-0.981819
309.87,4.659236,8.20646,-1.084013
309.88,4.701919,8.478461,-1.046598
309.89,4.715331,8.545524,-1.052653
309.9,4.692243,8.517954,-1.043532
309.91,4.68729,8.511293,-1.047313
309.92,4.688502,8.513128,-1.065861
309.93,4.694947,8.508435,-1.056917
309.94,4.686674,8.512406,-1.039095
309.95,4.681932,8.506557,-1.06331
309.96,4.695828,8.506543,-1.060885
309.97,4.687785,8.494767,-1.051714
309.98,4.679334,8.508819,-1.057439
309.99,4.695347,8.504038,-1.054193
310,4.715975,8.467809,-1.008056
310.01,4.679474,8.494524,-1.059407
310.02,4.687128,8.505379,-1.05537
310.03,4.696484,8.514353,-1.037894
310.04,4.688284,8.505716,-1.051483
310.05,4.697061,8.522244,-1.041854
310.06,4.689373,8.499784,-1.056616
310.07,4.687434,8.506779,-1.041007
310.08,4.685843,8.500882,-1.061552
310.09,4.688406,8.505909,-1.059041
310.1,4.729571,8.384057,-1.061334
310.11,4.706346,8.469251,-1.01056
310.12,4.68907,8.509393,-1.046586
310.13,4.70644,8.467878,-1.015475
310.14,4.709116,8.458084,-1.014714
310.15,4.686534,8.496356,-1.065855
310.16,4.68524,8.504738,-1.062909
310.17,4.687542,8.509995,-1.060843
310.18,4.691654,8.519661,-1.047084
310.19,4.692715,8.523179,-1.049932
310.2,4.688984,8.503487,-1.062119
310.21,4.686993,8.497499,-1.063027
310.22,4.690653,8.503686,-1.067624
310.23,4.68921,8.502926,-1.066992
310.24,4.690199,8.514077,-1.065459
310.25,4.686085,8.511385,-1.070408
310.26,4.68704,8.509416,-1.063355
310.27,4.693047,8.518562,-1.051129
310.28,4.68747,8.517774,-1.067183
310.29,4.690943,8.516537,-1.064363
310.3,4.692416,8.514572,-1.063385
310.31,4.688297,8.512043,-1.067809
310.32,4.697611,8.529967,-1.057481
310.33,4.698816,8.521137,-1.054162
310.34,4.70202,8.514895,-1.051039
310.35,4.724389,8.43596,-1.103449
310.36,4.722617,8.428359,-1.10325
310.37,4.700061,8.513546,-1.053207
310.38,4.698021,8.496571,-1.07833
310.39,4.699108,8.501494,-1.056302
310.4,4.722867,8.417328,-1.099928
310.41,4.700987,8.514876,-1.052141
310.42,4.694427,8.501212,-1.072686
310.43,4.714712,8.451838,-1.016017
310.44,4.68986,8.493571,-1.065167
310.45,4.689083,8.49384,-1.072038
310.46,4.710033,8.455106,-1.020835
310.47,4.70852,8.446569,-1.024128
310.48,4.687404,8.489571,-1.072182
310.49,4.71041,8.455093,-1.018057
310.5,4.708999,8.44291,-1.017915
310.51,4.686923,8.489573,-1.068816
310.52,4.691881,8.507865,-1.054668
310.53,4.689885,8.498511,-1.061654
310.54,4.691509,8.498139,-1.06413
310.55,4.69381,8.494824,-1.061864
310.56,4.691214,8.501785,-1.060872
310.57,4.689888,8.505846,-1.061879
310.58,4.691722,8.507468,-1.066874
310.59,4.691442,8.508475,-1.063098
310.6,4.694213,8.510771,-1.059984
310.61,4.691531,8.507867,-1.060637
310.62,4.692633,8.512928,-1.063609
310.63,4.689617,8.496155,-1.059459
310.64,4.690224,8.503327,-1.059635
310.65,4.690844,8.510665,-1.057087
310.66,4.694432,8.507018,-1.054505
310.67,4.690094,8.49705,-1.056974
310.68,4.688088,8.484432,-1.066503
310.69,4.692077,8.496647,-1.068775
310.7,4.690955,8.508183,-1.064424
310.71,4.691741,8.492775,-1.060818
310.72,4.693556,8.506317,-1.049331
310.73,4.691638,8.489023,-1.067453
310.74,4.689247,8.493631,-1.07228
310.75,4.695917,8.515175,-1.05404
310.76,4.69032,8.499423,-1.064385
310.77,4.693851,8.500379,-1.06587
310.78,4.691929,8.49897,-1.068346
310.79,4.695529,8.509926,-1.052758
310.8,4.697053,8.518117,-1.053879
310.81,4.703725,8.523554,-1.053271
310.82,4.722733,8.427955,-1.100092
310.83,4.696227,8.506271,-1.051073
310.84,4.718245,8.47351,-1.008173
310.85,4.69672,8.511301,-1.052567
310.86,4.697338,8.503798,-1.046689
310.87,4.761657,8.446059,-1.002537
310.88,5.139661,8.471066,-1.027722
310.89,6.055787,8.266719,-0.987945
310.9,7.33888,7.890346,-0.957139
310.91,8.585263,6.94277,-0.932564
310.92,9.354542,5.528086,-0.584135
310.93,9.305834,4.080785,-0.150425
310.94,8.404152,3.117099,0.015166
310.95,7.485272,3.024879,-0.053622
310.96,7.230038,3.272887,-0.166784
310.97,7.302534,3.69911,-0.214912
310.98,7.204056,4.099671,-0.304442
310.99,6.909194,4.254978,-0.39355
311,6.8889,4.063922,-0.321094
311.01,7.198752,3.799945,-0.260088
311.02,7.481164,3.647981,-0.184377
311.03,7.508314,3.524961,-0.155653
311.04,7.411768,3.519189,-0.171326
311.05,7.38002,3.537312,-0.1777
311.06,7.459134,3.524659,-0.160002
311.07,7.479048,3.538392,-0.167549
311.08,7.425486,3.542116,-0.175559
311.09,7.419994,3.520372,-0.159543
311.1,7.454293,3.539299,-0.158874
311.11,7.436913,3.543934,-0.162714
311.12,7.420821,3.520359,-0.165749
311.13,7.427406,3.520005,-0.165303
311.14,7.436059,3.540981,-0.175067
311.15,7.433223,3.528027,-0.157595
311.16,7.425369,3.524976,-0.165671
311.17,7.425882,3.535951,-0.17183
311.18,7.438811,3.519367,-0.163428
311.19,7.432187,3.524019,-0.167951
311.2,7.423367,3.537281,-0.165779
311.21,7.436566,3.547421,-0.160339
311.22,7.438149,3.530359,-0.163087
311.23,7.425702,3.523204,-0.169496
311.24,7.422579,3.526217,-0.173908
311.25,7.434027,3.518868,-0.165979
311.26,7.430008,3.520579,-0.165339
311.27,7.426691,3.527153,-0.168984
311.28,7.433095,3.521816,-0.16463
311.29,7.426995,3.521811,-0.164094
311.3,7.424441,3.525156,-0.172911
311.31,7.426816,3.525818,-0.168493
311.32,7.435451,3.545547,-0.165971
311.33,7.430789,3.53302,-0.152974
311.34,7.435358,3.538212,-0.167645
311.35,7.428532,3.543025,-0.168357
311.36,7.432224,3.531192,-0.172534
311.37,7.428638,3.531455,-0.161374
311.38,7.425192,3.532852,-0.158227
311.39,7.43248,3.528829,-0.165877
311.4,7.43226,3.52433,-0.170302
311.41,7.427907,3.528899,-0.171037
311.42,7.428943,3.53231,-0.170894
311.43,7.432924,3.529136,-0.160713
311.44,7.433265,3.541184,-0.166791
311.45,7.427571,3.530114,-0.166081
311.46,7.428592,3.524978,-0.166663
311.47,7.427983,3.532532,-0.168268
311.48,7.430407,3.533345,-0.159432
311.49,7.42842,3.533377,-0.161681
311.5,7.423777,3.516611,-0.164495
311.51,7.426329,3.500927,-0.161232
311.52,7.425081,3.50393,-0.161264
311.53,7.424122,3.500577,-0.155984
311.54,7.425797,3.486578,-0.157449
311.55,7.433625,3.504064,-0.173028
311.56,7.432204,3.506487,-0.171979
311.57,7.433881,3.517934,-0.163322
311.58,7.424611,3.516655,-0.144337
311.59,7.429036,3.531616,-0.167741
311.6,7.434819,3.525273,-0.160322
311.61,7.43087,3.538776,-0.170386
311.62,7.432837,3.540994,-0.166815
311.63,7.435041,3.52792,-0.163433
311.64,7.430958,3.536795,-0.16864
311.65,7.432726,3.540656,-0.171324
311.66,7.45318,3.478884,-0.215362
311.67,7.435772,3.545138,-0.171962
311.68,7.451433,3.485686,-0.217287
311.69,7.451234,3.481573,-0.216532
311.7,7.452974,3.484478,-0.214854
311.71,7.45112,3.486706,-0.212993
311.72,7.452968,3.491891,-0.215632
311.73,7.450694,3.476508,-0.215073
311.74,7.449289,3.472268,-0.21594
311.75,7.450408,3.482549,-0.219911
311.76,7.449304,3.477231,-0.218251
311.77,7.428709,3.542577,-0.165803
311.78,7.445797,3.470924,-0.211857
311.79,7.446726,3.46801,-0.213076
311.8,7.444297,3.474125,-0.215149
311.81,7.445652,3.462353,-0.216776
311.82,7.428531,3.529601,-0.16862
311.83,7.429187,3.533931,-0.164301
311.84,7.424,3.532852,-0.161857
311.85,7.42711,3.539314,-0.163069
311.86,7.423125,3.530933,-0.164316
311.87,7.422194,3.525951,-0.16406
311.88,7.426091,3.533838,-0.168659
311.89,7.42378,3.526109,-0.167198
311.9,7.421944,3.526881,-0.168113
311.91,7.414692,3.526064,-0.167588
311.92,7.420414,3.524668,-0.163172
311.93,7.419041,3.532678,-0.172574
311.94,7.416638,3.522476,-0.15498
311.95,7.419135,3.525629,-0.165434
311.96,7.437643,3.453462,-0.214013
311.97,7.416832,3.517875,-0.154454
311.98,7.419615,3.512804,-0.164242
311.99,7.416815,3.531073,-0.160459
312,7.419191,3.530736,-0.157509
312.01,7.42262,3.527331,-0.158956
312.02,7.421665,3.524825,-0.15823
312.03,7.426301,3.526899,-0.170667
312.04,7.423772,3.524098,-0.171828
312.05,7.42863,3.533779,-0.168748
312.06,7.431792,3.538756,-0.167335
312.07,7.433632,3.532144,-0.166444
312.08,7.431247,3.534712,-0.171075
312.09,7.433192,3.529635,-0.171142
312.1,7.430758,3.534293,-0.16692
312.11,7.432364,3.529001,-0.167135
312.12,7.431566,3.536173,-0.168037
312.13,7.428564,3.535367,-0.163003
312.14,7.428269,3.53947,-0.165749
312.15,7.449826,3.4742,-0.217306
312.16,7.427653,3.536499,-0.167685
312.17,7.428225,3.548177,-0.16961
312.18,7.42994,3.543084,-0.171846
312.19,7.432282,3.548576,-0.166752
312.2,7.42583,3.547344,-0.160411
312.21,7.428435,3.553713,-0.165965
312.22,7.430235,3.55677,-0.169451
312.23,7.430247,3.552041,-0.171846
312.24,7.433217,3.552085,-0.169768
312.25,7.430151,3.555503,-0.157569
312.26,7.426472,3.539037,-0.153108
312.27,7.42704,3.533065,-0.170802
312.28,7.428796,3.518732,-0.168238
312.29,7.426976,3.532185,-0.171818
312.3,7.427231,3.529212,-0.159425
312.31,7.426914,3.526572,-0.154627
312.32,7.428783,3.507596,-0.157736
312.33,7.429785,3.507412,-0.168615
312.34,7.430985,3.515646,-0.178434
312.35,7.42702,3.514352,-0.167617
312.36,7.430021,3.503095,-0.157696
312.37,7.424611,3.515422,-0.168058
312.38,7.431184,3.52072,-0.178864
312.39,7.429112,3.507832,-0.169547
312.4,7.42681,3.528651,-0.172627
312.41,7.421972,3.524088,-0.156535
312.42,7.422384,3.521286,-0.164854
312.43,7.411395,3.483406,-0.169738
312.44,7.422727,3.4438,-0.167142
312.45,7.438406,3.423468,-0.153698
312.46,7.437208,3.433715,-0.153816
312.47,7.438653,3.429925,-0.150653
312.48,7.444337,3.426926,-0.151574
312.49,7.435636,3.439888,-0.155203
312.5,7.438924,3.432139,-0.147363
312.51,7.442101,3.42715,-0.149558
312.52,7.431798,3.44419,-0.151821
312.53,7.439985,3.427682,-0.150767
312.54,7.440306,3.425609,-0.150803
312.55,7.429264,3.440788,-0.153612
312.56,7.438233,3.430918,-0.153184
312.57,7.438879,3.424386,-0.147984
312.58,7.431321,3.445776,-0.15286
312.59,7.438566,3.434402,-0.147327
312.6,7.437512,3.411839,-0.135289
312.61,7.421269,3.417069,-0.150428
312.62,7.432462,3.416518,-0.153893
