Time,X,Y,Z,W
238.06,-0.002967,-0.001446,-0.043967,-0.999028
238.07,-0.002909,-0.001506,-0.043994,-0.999026
238.08,-0.002942,-0.001526,-0.044016,-0.999025
238.09,-0.003038,-0.001489,-0.044024,-0.999025
238.1,-0.002924,-0.00156,-0.044018,-0.999025
238.11,-0.002909,-0.001496,-0.043984,-0.999027
238.12,-0.002888,-0.001515,-0.044009,-0.999026
238.13,-0.002914,-0.001507,-0.044037,-0.999025
238.14,-0.002843,-0.001532,-0.044026,-0.999025
238.15,-0.002769,-0.001533,-0.044,-0.999027
238.16,-0.002751,-0.001441,-0.043976,-0.999028
238.17,-0.002778,-0.001452,-0.043972,-0.999028
238.18,-0.002776,-0.001505,-0.043973,-0.999028
238.19,-0.002824,-0.001478,-0.044005,-0.999026
238.2,-0.002798,-0.001522,-0.044015,-0.999026
238.21,-0.002845,-0.001519,-0.043986,-0.999027
238.22,-0.002814,-0.001495,-0.043946,-0.999029
238.23,-0.002859,-0.001469,-0.043981,-0.999027
238.24,-0.002844,-0.001502,-0.044029,-0.999025
238.25,-0.002855,-0.001512,-0.044036,-0.999025
238.26,-0.003151,-0.001543,-0.044103,-0.999021
238.27,-0.010175,-0.001734,-0.044005,-0.998978
238.28,-0.026631,0.000467,-0.042441,-0.998744
238.29,-0.048576,0.004091,-0.041381,-0.997954
238.3,-0.075027,0.005525,-0.045497,-0.996128
238.31,-0.099893,0.008125,-0.052906,-0.993557
238.32,-0.120581,0.010973,-0.061562,-0.990732
238.33,-0.125553,0.011524,-0.074506,-0.989218
238.34,-0.120845,0.009799,-0.088838,-0.98864
238.35,-0.112708,0.009304,-0.102544,-0.988279
238.36,-0.107662,0.008414,-0.10802,-0.988266
238.37,-0.106656,0.008283,-0.107244,-0.988461
238.38,-0.108649,0.008695,-0.103922,-0.988595
238.39,-0.110562,0.008743,-0.103204,-0.988458
238.4,-0.111125,0.008798,-0.103704,-0.988342
238.41,-0.111078,0.008897,-0.103065,-0.988413
238.42,-0.11087,0.008918,-0.102765,-0.988467
238.43,-0.110873,0.008889,-0.103229,-0.988419
238.44,-0.111176,0.008969,-0.103245,-0.988383
238.45,-0.110997,0.008867,-0.102898,-0.98844
238.46,-0.110832,0.008812,-0.102952,-0.988453
238.47,-0.111116,0.008941,-0.103091,-0.988406
238.48,-0.111125,0.008868,-0.103039,-0.988411
238.49,-0.111011,0.008819,-0.102907,-0.988438
238.5,-0.111219,0.008871,-0.102901,-0.988414
238.51,-0.111111,0.008867,-0.103028,-0.988413
238.52,-0.1111,0.008869,-0.102937,-0.988424
238.53,-0.111192,0.008894,-0.102825,-0.988425
238.54,-0.111128,0.008865,-0.102897,-0.988425
238.55,-0.111067,0.008902,-0.103004,-0.98842
238.56,-0.11126,0.008869,-0.102824,-0.988418
238.57,-0.111191,0.008898,-0.102866,-0.988421
238.58,-0.111163,0.00895,-0.102934,-0.988417
238.59,-0.111329,0.008957,-0.102762,-0.988416
238.6,-0.111355,0.008901,-0.102788,-0.988411
238.61,-0.111446,0.008916,-0.102824,-0.988396
238.62,-0.111437,0.008918,-0.102782,-0.988402
238.63,-0.111578,0.008858,-0.102696,-0.988396
238.64,-0.111545,0.008886,-0.10259,-0.98841
238.65,-0.111699,0.008896,-0.102687,-0.988382
238.66,-0.111642,0.008907,-0.102585,-0.988399
238.67,-0.111648,0.008949,-0.102576,-0.988399
238.68,-0.11171,0.008924,-0.102609,-0.988389
238.69,-0.111696,0.008983,-0.102557,-0.988395
238.7,-0.111741,0.008991,-0.102514,-0.988395
238.71,-0.111814,0.008969,-0.102457,-0.988393
238.72,-0.111899,0.009007,-0.102369,-0.988392
238.73,-0.11187,0.008962,-0.102363,-0.988396
238.74,-0.111913,0.008932,-0.102323,-0.988396
238.75,-0.111955,0.008988,-0.10229,-0.988394
238.76,-0.111958,0.008947,-0.10224,-0.988399
238.77,-0.111878,0.008963,-0.102232,-0.988409
238.78,-0.112027,0.008977,-0.102176,-0.988397
238.79,-0.112158,0.008985,-0.102203,-0.98838
238.8,-0.112165,0.008975,-0.102155,-0.988384
238.81,-0.112259,0.009022,-0.102177,-0.988371
238.82,-0.112295,0.009014,-0.10211,-0.988373
238.83,-0.11225,0.009008,-0.102012,-0.988389
238.84,-0.11221,0.009037,-0.101998,-0.988394
238.85,-0.112249,0.009057,-0.101945,-0.988395
238.86,-0.112419,0.009016,-0.101982,-0.988373
238.87,-0.112421,0.009284,-0.102091,-0.988358
238.88,-0.112515,0.008996,-0.101864,-0.988374
238.89,-0.112614,0.009023,-0.101811,-0.988368
238.9,-0.112632,0.008975,-0.101752,-0.988372
238.91,-0.112774,0.008999,-0.101735,-0.988358
238.92,-0.112816,0.00901,-0.101734,-0.988353
238.93,-0.11268,0.009269,-0.101805,-0.988359
238.94,-0.112778,0.009033,-0.101643,-0.988366
238.95,-0.11283,0.009074,-0.101639,-0.988361
238.96,-0.112866,0.008997,-0.101618,-0.988359
238.97,-0.112841,0.009003,-0.101627,-0.988361
238.98,-0.112803,0.009031,-0.101595,-0.988369
238.99,-0.112799,0.009037,-0.101558,-0.988373
239,-0.112844,0.009029,-0.101552,-0.988368
239.01,-0.11291,0.009043,-0.101568,-0.988359
239.02,-0.112911,0.009041,-0.101526,-0.988363
239.03,-0.112843,0.008984,-0.101504,-0.988374
239.04,-0.11298,0.009002,-0.101459,-0.988363
239.05,-0.113031,0.009086,-0.101401,-0.988362
239.06,-0.112936,0.009038,-0.10142,-0.988371
239.07,-0.112935,0.009063,-0.101463,-0.988367
239.08,-0.113059,0.009122,-0.101419,-0.988357
239.09,-0.113048,0.009064,-0.101473,-0.988353
239.1,-0.112983,0.00902,-0.101439,-0.988364
239.11,-0.113042,0.008974,-0.101439,-0.988358
239.12,-0.113101,0.008993,-0.10148,-0.988347
239.13,-0.113074,0.00896,-0.101474,-0.988351
239.14,-0.113018,0.008987,-0.101462,-0.988358
239.15,-0.112977,0.00899,-0.101457,-0.988363
239.16,-0.112935,0.00899,-0.101431,-0.988371
239.17,-0.112904,0.008988,-0.101433,-0.988374
239.18,-0.113014,0.009097,-0.101314,-0.988373
239.19,-0.112931,0.009054,-0.101425,-0.988371
239.2,-0.112979,0.009094,-0.101284,-0.98838
239.21,-0.112919,0.009052,-0.101377,-0.988378
239.22,-0.112932,0.00911,-0.101285,-0.988385
239.23,-0.112848,0.00906,-0.101403,-0.988383
239.24,-0.112879,0.009019,-0.101403,-0.98838
239.25,-0.112941,0.009029,-0.101424,-0.98837
239.26,-0.113077,0.00912,-0.101266,-0.98837
239.27,-0.112901,0.009056,-0.101406,-0.988377
239.28,-0.112691,0.009225,-0.101278,-0.988412
239.29,-0.112969,0.009097,-0.101451,-0.988364
239.3,-0.112986,0.009064,-0.101421,-0.988365
239.31,-0.111498,0.00906,-0.101835,-0.988492
239.32,-0.110671,0.008927,-0.101423,-0.988628
239.33,-0.107005,0.009066,-0.095434,-0.989626
239.34,-0.095018,0.00741,-0.085748,-0.991748
239.35,-0.075519,0.003951,-0.077413,-0.994127
239.36,-0.058295,0.001818,-0.067966,-0.995982
239.37,-0.049402,0.002157,-0.053435,-0.997346
239.38,-0.045901,0.003368,-0.037125,-0.99825
239.39,-0.044776,0.004187,-0.024415,-0.99869
239.4,-0.044116,0.004329,-0.020343,-0.99881
239.41,-0.045171,0.003876,-0.024118,-0.998681
239.42,-0.045602,0.00363,-0.027703,-0.998569
239.43,-0.045788,0.00376,-0.027415,-0.998568
239.44,-0.045286,0.00398,-0.026072,-0.998626
239.45,-0.045983,0.003792,-0.026213,-0.998591
239.46,-0.045653,0.00401,-0.026384,-0.998601
239.47,-0.045541,0.003909,-0.026444,-0.998605
239.48,-0.045167,0.003912,-0.025326,-0.998651
239.49,-0.045721,0.004231,-0.024063,-0.998655
239.5,-0.04595,0.00437,-0.023383,-0.998661
239.51,-0.045884,0.004292,-0.022622,-0.998681
239.52,-0.046021,0.004394,-0.022076,-0.998687
239.53,-0.046047,0.004317,-0.022255,-0.998682
239.54,-0.045939,0.004297,-0.022379,-0.998684
239.55,-0.045937,0.00452,-0.021892,-0.998694
239.56,-0.045995,0.004366,-0.021939,-0.998691
239.57,-0.046013,0.004317,-0.022131,-0.998686
239.58,-0.046126,0.004349,-0.022097,-0.998682
239.59,-0.046044,0.004354,-0.021984,-0.998688
239.6,-0.046013,0.00436,-0.022047,-0.998688
239.61,-0.045973,0.00456,-0.022016,-0.99869
239.62,-0.045993,0.004534,-0.021994,-0.998689
239.63,-0.046183,0.004305,-0.022035,-0.998681
239.64,-0.046064,0.004533,-0.02197,-0.998687
239.65,-0.046204,0.00439,-0.022111,-0.998678
239.66,-0.046251,0.004392,-0.022121,-0.998675
239.67,-0.046074,0.004543,-0.021975,-0.998686
239.68,-0.046058,0.004526,-0.022004,-0.998686
239.69,-0.045982,0.004489,-0.022028,-0.998689
239.7,-0.046259,0.004402,-0.022071,-0.998676
239.71,-0.046249,0.004375,-0.022075,-0.998676
239.72,-0.045939,0.004477,-0.022001,-0.998692
239.73,-0.045984,0.004499,-0.02196,-0.998691
239.74,-0.046165,0.004384,-0.02204,-0.998681
239.75,-0.046104,0.004373,-0.022097,-0.998683
239.76,-0.046168,0.004354,-0.022059,-0.998681
239.77,-0.046205,0.004337,-0.022051,-0.998679
239.78,-0.046177,0.004276,-0.022097,-0.99868
239.79,-0.046178,0.004331,-0.022091,-0.99868
239.8,-0.04607,0.004335,-0.022071,-0.998685
239.81,-0.046138,0.004323,-0.022079,-0.998682
239.82,-0.046136,0.004352,-0.022077,-0.998682
239.83,-0.045936,0.004499,-0.021967,-0.998693
239.84,-0.046097,0.004381,-0.022069,-0.998684
239.85,-0.046088,0.004373,-0.022038,-0.998685
239.86,-0.046176,0.00435,-0.022058,-0.99868
239.87,-0.045935,0.00447,-0.021967,-0.998693
239.88,-0.045913,0.004444,-0.02194,-0.998695
239.89,-0.046211,0.004374,-0.022099,-0.998678
239.9,-0.045889,0.004476,-0.021971,-0.998695
239.91,-0.046078,0.004344,-0.022043,-0.998685
239.92,-0.046186,0.004361,-0.022088,-0.998679
239.93,-0.04615,0.004317,-0.022094,-0.998681
239.94,-0.045871,0.004048,-0.022263,-0.998691
239.95,-0.046042,0.004357,-0.022032,-0.998687
239.96,-0.046089,0.004387,-0.022065,-0.998684
239.97,-0.046134,0.004354,-0.02209,-0.998682
239.98,-0.045796,0.003988,-0.022252,-0.998695
239.99,-0.04619,0.004353,-0.022126,-0.998678
240,-0.046185,0.004336,-0.022122,-0.998679
240.01,-0.046174,0.004336,-0.022055,-0.99868
240.02,-0.046193,0.004364,-0.022095,-0.998679
240.03,-0.046271,0.004317,-0.022095,-0.998675
240.04,-0.046192,0.004299,-0.022055,-0.99868
240.05,-0.046158,0.004326,-0.022063,-0.998681
240.06,-0.046133,0.004345,-0.022065,-0.998682
240.07,-0.046137,0.004382,-0.022063,-0.998682
240.08,-0.046136,0.004336,-0.022042,-0.998683
240.09,-0.046158,0.00434,-0.022048,-0.998681
240.1,-0.046202,0.004369,-0.022096,-0.998678
240.11,-0.046115,0.004348,-0.02207,-0.998683
240.12,-0.046141,0.004383,-0.022092,-0.998681
240.13,-0.046208,0.004387,-0.022123,-0.998677
240.14,-0.046204,0.004372,-0.022109,-0.998678
240.15,-0.046181,0.004395,-0.022119,-0.998679
240.16,-0.046227,0.004391,-0.022133,-0.998676
240.17,-0.046184,0.004362,-0.02212,-0.998679
240.18,-0.04616,0.004363,-0.022104,-0.99868
240.19,-0.046136,0.004374,-0.022092,-0.998681
240.2,-0.045888,0.004511,-0.022015,-0.998694
240.21,-0.046192,0.004381,-0.022077,-0.998679
240.22,-0.046021,0.004533,-0.022005,-0.998688
240.23,-0.046243,0.004396,-0.022132,-0.998675
240.24,-0.046179,0.004333,-0.022039,-0.998681
240.25,-0.046253,0.004324,-0.022076,-0.998677
240.26,-0.046264,0.004376,-0.022112,-0.998675
240.27,-0.046312,0.004295,-0.022068,-0.998674
240.28,-0.04617,0.004332,-0.022087,-0.99868
240.29,-0.046161,0.004372,-0.022062,-0.998681
240.3,-0.046182,0.004333,-0.022027,-0.998681
240.31,-0.045543,0.004085,-0.022128,-0.998709
240.32,-0.046149,0.004312,-0.022056,-0.998682
240.33,-0.045845,0.00449,-0.021954,-0.998697
240.34,-0.045746,0.004423,-0.021905,-0.998703
240.35,-0.045859,0.004425,-0.021884,-0.998698
240.36,-0.046067,0.004326,-0.021998,-0.998687
240.37,-0.046001,0.004329,-0.021956,-0.998691
240.38,-0.046064,0.004355,-0.02197,-0.998687
240.39,-0.046235,0.004357,-0.021782,-0.998684
240.4,-0.046007,0.004572,-0.021147,-0.998707
240.41,-0.045965,0.004612,-0.020843,-0.998715
240.42,-0.045994,0.004632,-0.020812,-0.998714
240.43,-0.046078,0.004617,-0.02092,-0.998708
240.44,-0.046137,0.004607,-0.020902,-0.998706
240.45,-0.047146,0.004534,-0.021118,-0.998655
240.46,-0.051812,0.004292,-0.024752,-0.998341
240.47,-0.057158,0.004877,-0.028408,-0.997949
240.48,-0.061257,0.005426,-0.028221,-0.997708
240.49,-0.063248,0.006022,-0.025977,-0.997642
240.5,-0.061328,0.005983,-0.024185,-0.997807
240.51,-0.060624,0.005579,-0.025764,-0.997813
240.52,-0.060179,0.00528,-0.027669,-0.99779
240.53,-0.060099,0.005333,-0.026977,-0.997814
240.54,-0.06013,0.00555,-0.025896,-0.997839
240.55,-0.060314,0.005491,-0.026295,-0.997818
240.56,-0.06029,0.005343,-0.027028,-0.997801
240.57,-0.060161,0.005375,-0.026695,-0.997817
240.58,-0.06014,0.005489,-0.026238,-0.99783
240.59,-0.06028,0.0055,-0.026474,-0.997815
240.6,-0.060481,0.005466,-0.026549,-0.997801
240.61,-0.061026,0.005609,-0.02594,-0.997783
240.62,-0.061584,0.005877,-0.025262,-0.997765
240.63,-0.06194,0.005886,-0.025215,-0.997744
240.64,-0.062131,0.005939,-0.025187,-0.997732
240.65,-0.062434,0.005526,-0.024859,-0.997724
240.66,-0.062322,0.005464,-0.024997,-0.997728
240.67,-0.062476,0.005489,-0.024887,-0.997721
240.68,-0.062521,0.005553,-0.024792,-0.99772
240.69,-0.062572,0.005503,-0.024864,-0.997716
240.7,-0.062576,0.005497,-0.024817,-0.997717
240.71,-0.062661,0.005557,-0.02481,-0.997711
240.72,-0.062486,0.005492,-0.024876,-0.997721
240.73,-0.062571,0.005526,-0.024831,-0.997716
240.74,-0.062629,0.005544,-0.024811,-0.997713
240.75,-0.061655,0.006405,-0.025202,-0.997759
240.76,-0.062662,0.005566,-0.024786,-0.997712
240.77,-0.062705,0.005532,-0.024848,-0.997707
240.78,-0.062476,0.006008,-0.025045,-0.997714
240.79,-0.062708,0.00554,-0.024807,-0.997708
240.8,-0.06282,0.005539,-0.024868,-0.9977
240.81,-0.062508,0.005984,-0.025053,-0.997712
240.82,-0.062772,0.005577,-0.024837,-0.997703
240.83,-0.063078,0.005838,-0.024683,-0.997686
240.84,-0.062715,0.005512,-0.024893,-0.997706
240.85,-0.062771,0.005556,-0.024839,-0.997703
240.86,-0.062766,0.005607,-0.024875,-0.997702
240.87,-0.063027,0.005842,-0.02468,-0.99769
240.88,-0.063035,0.00586,-0.024683,-0.997689
240.89,-0.062747,0.005533,-0.024848,-0.997705
240.9,-0.062632,0.005531,-0.024872,-0.997711
240.91,-0.062949,0.005848,-0.024663,-0.997695
240.92,-0.062646,0.00554,-0.024837,-0.997711
240.93,-0.062608,0.005532,-0.024833,-0.997714
240.94,-0.062622,0.005528,-0.02481,-0.997714
240.95,-0.062616,0.005475,-0.024806,-0.997714
240.96,-0.062562,0.005542,-0.024805,-0.997717
240.97,-0.062646,0.005537,-0.024845,-0.997711
240.98,-0.06293,0.005846,-0.024636,-0.997697
240.99,-0.062621,0.005521,-0.024823,-0.997713
241,-0.062585,0.005509,-0.024809,-0.997716
241.01,-0.062626,0.005536,-0.024834,-0.997713
241.02,-0.062769,0.005523,-0.024833,-0.997704
241.03,-0.062733,0.005492,-0.024813,-0.997707
241.04,-0.062647,0.005552,-0.024842,-0.997711
241.05,-0.062745,0.005537,-0.02488,-0.997704
241.06,-0.062036,0.005918,-0.024997,-0.997743
241.07,-0.062716,0.005569,-0.024863,-0.997706
241.08,-0.062634,0.005589,-0.024829,-0.997712
241.09,-0.06243,0.005989,-0.025023,-0.997718
241.1,-0.062502,0.005962,-0.025022,-0.997713
241.11,-0.062544,0.005511,-0.024814,-0.997719
241.12,-0.062511,0.005482,-0.024825,-0.997721
241.13,-0.062332,0.005929,-0.024983,-0.997725
241.14,-0.062639,0.005545,-0.024843,-0.997712
241.15,-0.062629,0.005475,-0.024814,-0.997713
241.16,-0.062564,0.0055,-0.024821,-0.997717
241.17,-0.062593,0.00554,-0.024819,-0.997715
241.18,-0.062636,0.005521,-0.024822,-0.997712
241.19,-0.062584,0.005536,-0.024832,-0.997715
241.2,-0.062898,0.005844,-0.024658,-0.997698
241.21,-0.062409,0.005996,-0.025009,-0.997719
241.22,-0.062616,0.005559,-0.02483,-0.997713
241.23,-0.062912,0.005868,-0.024654,-0.997697
241.24,-0.062919,0.005888,-0.024637,-0.997697
241.25,-0.062944,0.005855,-0.024657,-0.997695
241.26,-0.062706,0.005554,-0.024846,-0.997707
241.27,-0.062991,0.005884,-0.02465,-0.997692
241.28,-0.062973,0.005855,-0.024665,-0.997693
241.29,-0.062741,0.005575,-0.024858,-0.997705
241.3,-0.062937,0.005846,-0.024671,-0.997696
241.31,-0.062621,0.00557,-0.024817,-0.997713
241.32,-0.062569,0.005544,-0.024816,-0.997717
241.33,-0.062671,0.005538,-0.024841,-0.99771
241.34,-0.062637,0.005489,-0.024799,-0.997713
241.35,-0.062622,0.005486,-0.024814,-0.997714
241.36,-0.062463,0.005556,-0.024873,-0.997722
241.37,-0.057807,0.005003,-0.028446,-0.99791
241.38,-0.046569,0.003255,-0.041132,-0.998063
241.39,-0.030151,-0.00049,-0.059473,-0.997774
241.4,-0.010549,-0.003063,-0.074452,-0.997164
241.41,0.007437,-0.008565,-0.085929,-0.996237
241.42,0.021626,-0.011977,-0.094879,-0.995182
241.43,0.020394,-0.012654,-0.102674,-0.994425
241.44,0.009944,-0.010911,-0.107938,-0.994048
241.45,0.002321,-0.009943,-0.111464,-0.993716
241.46,0.005998,-0.010749,-0.111314,-0.993709
241.47,0.010728,-0.012035,-0.10854,-0.993961
241.48,0.011697,-0.011083,-0.105705,-0.994267
241.49,0.01099,-0.010691,-0.104978,-0.994356
241.5,0.011311,-0.010889,-0.106125,-0.994229
241.51,0.010578,-0.011377,-0.107883,-0.994042
241.52,0.008459,-0.011162,-0.109217,-0.993919
241.53,0.006959,-0.01111,-0.110768,-0.99376
241.54,0.006426,-0.011271,-0.111609,-0.993668
241.55,0.006033,-0.011104,-0.111711,-0.99366
241.56,0.006241,-0.010998,-0.111452,-0.993689
241.57,0.006418,-0.011069,-0.111444,-0.993688
241.58,0.006128,-0.011017,-0.111512,-0.993683
241.59,0.00605,-0.011061,-0.111575,-0.993676
241.6,0.006467,-0.011273,-0.111598,-0.993668
241.61,0.006419,-0.011084,-0.111507,-0.993681
241.62,0.006102,-0.011009,-0.111536,-0.993681
241.63,0.006296,-0.011003,-0.111607,-0.993672
241.64,0.006412,-0.011103,-0.111522,-0.993679
241.65,0.006075,-0.011107,-0.111468,-0.993687
241.66,0.00614,-0.011172,-0.111581,-0.993674
241.67,0.006281,-0.011054,-0.111454,-0.993688
241.68,0.006272,-0.011045,-0.111387,-0.993696
241.69,0.006339,-0.011161,-0.111515,-0.99368
241.7,0.006315,-0.011075,-0.111517,-0.993681
241.71,0.006332,-0.011137,-0.11143,-0.99369
241.72,0.006419,-0.011154,-0.11151,-0.99368
241.73,0.006379,-0.011123,-0.111489,-0.993683
241.74,0.006433,-0.011144,-0.111493,-0.993682
241.75,0.006483,-0.011164,-0.111537,-0.993676
241.76,0.006592,-0.011184,-0.111596,-0.993669
241.77,0.006456,-0.011194,-0.111488,-0.993682
241.78,0.006571,-0.01113,-0.111505,-0.99368
241.79,0.006518,-0.011125,-0.111494,-0.993681
241.8,0.006469,-0.011173,-0.11146,-0.993685
241.81,0.006437,-0.011219,-0.111468,-0.993684
241.82,0.00636,-0.011175,-0.111496,-0.993682
241.83,0.006262,-0.011098,-0.111474,-0.993686
241.84,0.006325,-0.011126,-0.111433,-0.99369
241.85,0.006376,-0.011149,-0.111471,-0.993685
241.86,0.006403,-0.011116,-0.111467,-0.993685
241.87,0.006323,-0.011174,-0.111465,-0.993685
241.88,0.006313,-0.011137,-0.111447,-0.993688
241.89,0.006311,-0.011062,-0.111419,-0.993692
241.9,0.006518,-0.011106,-0.111283,-0.993705
241.91,0.00667,-0.011097,-0.111202,-0.993713
241.92,0.0067,-0.011172,-0.111085,-0.993726
241.93,0.006686,-0.011062,-0.111108,-0.993724
241.94,0.006594,-0.011106,-0.111097,-0.993726
241.95,0.006707,-0.011129,-0.111085,-0.993726
241.96,0.00669,-0.011107,-0.111063,-0.993729
241.97,0.006752,-0.011082,-0.1111,-0.993724
241.98,0.006765,-0.011123,-0.111087,-0.993725
241.99,0.0067,-0.011125,-0.111084,-0.993726
242,0.006691,-0.01111,-0.111087,-0.993726
242.01,0.006671,-0.011159,-0.111082,-0.993726
242.02,0.006872,-0.011129,-0.11114,-0.993719
242.03,0.006839,-0.01115,-0.111085,-0.993725
242.04,0.006864,-0.011106,-0.1111,-0.993724
242.05,0.007037,-0.011068,-0.111129,-0.993719
242.06,0.006775,-0.011123,-0.111055,-0.993729
242.07,0.006797,-0.011137,-0.111079,-0.993726
242.08,0.006824,-0.011147,-0.111061,-0.993728
242.09,0.006837,-0.011188,-0.111072,-0.993726
242.1,0.006829,-0.011209,-0.111052,-0.993728
242.11,0.006852,-0.011193,-0.111047,-0.993729
242.12,0.006794,-0.011193,-0.111059,-0.993728
242.13,0.00679,-0.011158,-0.111062,-0.993728
242.14,0.006798,-0.011229,-0.111008,-0.993733
242.15,0.006895,-0.011202,-0.111078,-0.993725
242.16,0.006834,-0.011178,-0.111076,-0.993726
242.17,0.006857,-0.011225,-0.11105,-0.993728
242.18,0.005468,-0.011258,-0.11035,-0.993814
242.19,-0.000074,-0.009632,-0.108107,-0.994093
242.2,-0.011527,-0.007093,-0.098427,-0.995052
242.21,-0.021991,-0.002707,-0.079292,-0.996605
242.22,-0.02903,0.000243,-0.057064,-0.997948
242.23,-0.040065,0.001961,-0.039884,-0.998399
242.24,-0.057922,0.004386,-0.033386,-0.997753
242.25,-0.07684,0.006078,-0.037011,-0.996338
242.26,-0.089751,0.007518,-0.041164,-0.995085
242.27,-0.091631,0.008077,-0.042068,-0.994871
242.28,-0.087427,0.007105,-0.040183,-0.995335
242.29,-0.083507,0.006976,-0.037996,-0.995758
242.3,-0.082309,0.006727,-0.037318,-0.995885
242.31,-0.082755,0.00662,-0.03805,-0.995821
242.32,-0.08547,0.007097,-0.039176,-0.995545
242.33,-0.089465,0.007272,-0.040892,-0.995124
242.34,-0.091555,0.007416,-0.042641,-0.994859
242.35,-0.092204,0.007219,-0.043821,-0.994749
242.36,-0.092428,0.007334,-0.043651,-0.994735
242.37,-0.091979,0.00727,-0.043162,-0.994798
242.38,-0.091581,0.007327,-0.042982,-0.994843
242.39,-0.091717,0.007324,-0.042819,-0.994837
242.4,-0.091906,0.007233,-0.042934,-0.994815
242.41,-0.091613,0.007239,-0.043064,-0.994837
242.42,-0.091608,0.007288,-0.042952,-0.994842
242.43,-0.0918,0.007463,-0.04303,-0.994819
242.44,-0.091649,0.007423,-0.043031,-0.994834
242.45,-0.091673,0.007427,-0.042946,-0.994835
242.46,-0.091806,0.007265,-0.042847,-0.994828
242.47,-0.091766,0.007156,-0.042911,-0.99483
242.48,-0.090733,0.007634,-0.043113,-0.994912
242.49,-0.090917,0.007741,-0.04321,-0.994891
242.5,-0.091623,0.007206,-0.042849,-0.994845
242.51,-0.091604,0.007059,-0.042882,-0.994847
242.52,-0.09153,0.007203,-0.043002,-0.994847
242.53,-0.090827,0.007581,-0.043061,-0.994906
